Source_Name,RA,DEC,GLON,GLAT,Signif_Avg,Flux1000,Unc_Flux1000,Energy_Flux1000,Unc_Energy_Flux1000,SpectrumType,PL_Index,Unc_PL_Index,Pivot_Energy,LP_Index,Unc_LP_Index,LP_Beta,Unc_LP_beta,Flags,CLASS,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Counterpart_Catalog,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,VLBI_Counterpart,Gaia_Counterpart,Gaia_G_Magnitude,Redshift,SED_class,nu_syn,nuFnu_syn,Variability_Index,Frac_Variability,Unc_Frac_Variability,Highest_energy
4FGL J1625.7-2527,246.4453,-25.465,352.13696,16.315823,50.723705,5.9805054e-09,1.8337651e-10,5.293107e-11,2.3527402e-12,LogParabola,2.3437128,0.021280946,1179.4375,2.268301,0.03426574,0.16166349,0.022097206,0,fsrq,PKS 1622-253,0.9999842,0.99977297,bzcat,246.445381842,-25.4606463694,6.8e-08,RFC J1625-2527,Gaia DR2: 6048934598549717248,20.2629,0.786,LSP,4168693800000.0,6.7403587e-12,1320.7769,1.0734427,0.2881226,76.6259
4FGL J1625.7+4134,246.4473,41.5709,65.73472,44.25054,18.860828,4.973096e-10,4.582175e-11,5.431339e-12,5.546174e-13,LogParabola,2.5093358,0.061190583,614.76807,2.2916741,0.10776474,0.20652898,0.07223433,0,fsrq,4C +41.32,0.9941284,0.9852398,cgrabs,246.490290475,41.57795255,7.5e-08,RFC J1625+4134,,nan,2.55,LSP,1348962900000.0,5.2227835e-13,29.207611,0.34456182,0.12187196,10.0
4FGL J1626.0-2950,246.515,-29.8486,348.8178,13.327998,45.057148,3.0748342e-09,1.2022577e-10,4.2332672e-11,1.5457932e-12,LogParabola,2.5494134,0.024135074,598.9327,2.4725971,0.03350702,0.11613158,0.021551028,0,FSRQ,PKS B1622-297,1.0,0.9996672,identified,246.525086829,-29.8574920444,7.5e-08,RFC J1626-2951,Gaia DR2: 6037878356299151488,18.2199,0.815,LSP,3890451600000.0,7.416534e-12,376.02747,0.6033606,0.16410904,42.6192
4FGL J1626.3+3514,246.582,35.2382,56.930534,43.883987,8.14224,1.3890382e-10,2.901945e-11,1.8014402e-12,3.721495e-13,PowerLaw,1.7444224,0.12500307,5404.5923,1.5287722,0.23246859,0.23530544,0.1326909,0,bll,RGB J1626+352,0.9967838,0.8884802,bllac,246.607751554,35.2281830472,9.1e-07,RFC J1626+3513,Gaia DR2: 1329284441013294592,18.8413,0.49738,HSP,5495408500000000.0,1.1797391e-12,5.6610436,0.0,10.0,50.3323
4FGL J1626.4+1820,246.6102,18.3374,34.73286,40.014748,5.5037684,1.7708132e-10,3.9211006e-11,2.8438426e-12,5.539881e-13,PowerLaw,2.5689838,0.14809436,804.8669,2.582768,0.14223652,-0.028340226,0.07316294,0,bcu,87GB 162358.1+182615,-inf,0.0,rfc,246.557387846,18.3231258167,6.3e-07,RFC J1626+1819,Gaia DR2: 4467388448861174144,nan,-inf,LSP,36307804000000.0,2.9607724e-13,7.397207,0.1853204,0.3663008,10.0
4FGL J1626.6-7639,246.6553,-76.6502,314.28268,-18.801125,12.034324,3.957319e-10,4.9520617e-11,4.4079033e-12,5.660972e-13,PowerLaw,2.1032803,0.10159024,3037.8352,2.0969179,0.11309896,0.005982705,0.049293023,0,bll,PKS 1619-765,0.99992406,0.95356846,bzcat,246.659034408,-76.6487770528,2.9e-06,RFC J1626-7638,Gaia DR2: 5780598721369804928,17.6044,-inf,ISP,602559600000000.0,7.829229e-13,18.582129,0.48162693,0.20931296,98.7554
4FGL J1626.8+4337,246.7144,43.6249,68.58706,43.994606,4.8527513,6.195149e-11,2.3534256e-11,2.4893217e-12,4.5283e-13,PowerLaw,3.1231077,0.18889081,272.49734,3.120977,0.50513625,-0.008530408,0.0029403504,18,fsrq,MG4 J162551+4346,0.87108386,0.0,crates,246.472112833,43.7871782139,1.7275e-06,RFC J1625+4347,,nan,1.048,,0.0,0.0,14.650511,0.45523232,0.23511441,10.0
4FGL J1627.3+3148,246.8347,31.814,52.27686,43.249187,7.5532126,1.6541668e-10,3.7038594e-11,1.914056e-12,3.9774412e-13,PowerLaw,1.9015617,0.1575933,4787.072,1.5244217,0.29853034,0.33660483,0.22172947,0,bll,NVSS J162712+314954,0.9966942,0.0,bzcat,246.8040771484375,31.83222007751465,0.0045,,,nan,-inf,HSP,5272298400000000.0,2.2685169e-13,9.173031,0.30331984,0.4461194,38.8965
4FGL J1627.3+4758,246.8492,47.9822,74.592964,43.551895,6.01857,1.2752277e-10,2.8624764e-11,2.506645e-12,4.4700086e-13,PowerLaw,2.7104688,0.14077061,613.1866,2.6128182,0.21051385,0.16708672,0.14459467,0,bcu,MG4 J162750+4802,0.91240084,0.0,crates,246.9425542,48.0569272167,2.482858e-07,RFC J1627+4803,,20.8592,2.325736,LSP,2660725200000.0,2.2012887e-13,9.233112,0.24199781,0.2459528,10.0
4FGL J1627.4-3301,246.85,-33.0296,346.62466,10.960689,5.5518727,3.7130737e-10,6.9949574e-11,5.277189e-12,1.0930634e-12,PowerLaw,2.4692898,0.12162627,1394.8503,2.4993021,0.1852794,0.1589694,0.097532995,0,bcu,1RXS J162725.1-330322,0.0,0.85712385,rass,246.8545684814453,-33.05624771118164,0.009,,,nan,-inf,,0.0,0.0,5.406136,0.0,10.0,10.0
4FGL J1627.7+0251,246.9419,2.8584,17.533266,32.9683,7.7454085,2.650885e-10,4.327394e-11,2.9700166e-12,4.903463e-13,PowerLaw,2.1350737,0.11521218,2304.8337,1.9694217,0.20901878,0.27571577,0.14919741,0,bcu,CLASS J1627+0251,0.9939715,0.0,rfc,246.975598775,2.85261456111,4.9e-07,RFC J1628+024A,Gaia DR2: 4433318882780716288,18.4528,-inf,LSP,64565420000000.0,1.0044123e-12,19.110802,0.6904027,0.29225877,10.0
4FGL J1628.3-3343,247.0812,-33.7241,346.23972,10.347103,7.798611,3.7341671e-10,7.0959426e-11,4.1478925e-12,7.86503e-13,PowerLaw,2.0586069,0.12623571,4341.654,2.0194392,0.16292064,0.057446722,0.07245803,0,bcu,NVSS J162819-334342,0.99950576,0.87934923,rfc,247.082915592,-33.7282218889,3e-06,RFC J1628-3343,Gaia DR2: 6024061721387731328,20.3074,-inf,,0.0,0.0,7.295297,0.0,10.0,49.4385
4FGL J1628.6+7706,247.1545,77.1099,110.29838,34.08092,31.346931,9.378418e-10,5.3811313e-11,8.097808e-12,6.477777e-13,LogParabola,2.048469,0.04105728,1293.7893,1.919811,0.06655524,0.091515504,0.032154635,0,bll,6C B163030.4+771303,0.99969614,0.97894174,crates,247.137714421,77.1138686,2e-07,RFC J1628+7706,Gaia DR2: 1704317828499505024,17.8047,0.4,LSP,52480746000000.0,6.114951e-13,206.54424,0.8505464,0.23474109,37.757
4FGL J1630.6+8234,247.6686,82.5742,115.83674,31.228207,36.4975,1.2274584e-09,6.0871794e-11,1.26327455e-11,6.690003e-13,LogParabola,2.352089,0.03202558,667.8606,2.2293642,0.051749893,0.105808645,0.028057577,0,rdg,NGC 6251,0.0,0.990042,nvss,247.71307373046875,82.5626449584961,0.0045,,,nan,0.024,LSP,572136950000.0,8.4560007e-13,3.175221,0.0,10.0,20.4476
4FGL J1630.7+5221,247.6815,52.3543,80.40211,42.39345,34.495934,1.0862078e-09,5.5728283e-11,1.20765325e-11,6.319734e-13,PowerLaw,2.0377173,0.037580796,1613.314,1.9698579,0.051698506,0.069641225,0.026868716,0,bll,TXS 1629+524,0.9997252,0.9694679,bzcat,247.679777962,52.3607288528,2.2e-07,RFC J1630+5221,Gaia DR2: 1424227961562266752,17.3132,1.545,,0.0,0.0,15.649286,0.14427826,0.072969295,67.7605
4FGL J1631.2+1046,247.8036,10.7753,26.4829,35.97438,9.701694,3.3624575e-10,4.778346e-11,5.6122333e-12,6.5377163e-13,PowerLaw,2.5977244,0.08571305,676.5623,2.5134513,0.12630795,0.15901013,0.08333887,0,bcu,MG1 J163119+1051,0.90794283,0.0,rfc,247.828238838,10.8673475389,2.3e-07,RFC J1631+1052,,nan,-inf,LSP,15135613000000.0,3.6912715e-13,5.576014,0.0,10.0,10.0
4FGL J1632.2+0854,248.0597,8.9044,24.563389,34.916637,10.266702,3.7564724e-10,4.8710248e-11,4.379982e-12,5.64953e-13,PowerLaw,2.2370486,0.0921998,1649.592,2.1917586,0.12125132,0.08111299,0.062990084,0,bcu,NVSS J163211+085608,-inf,0.0,rfc,248.046452675,8.93576380556,3.1e-07,RFC J1632+0856,Gaia DR2: 4440454266570940288,nan,-inf,LSP,47863010000000.0,1.3094925e-13,29.384462,0.815795,0.28711993,33.6442
4FGL J1632.4+5800,248.1114,58.0064,87.73077,40.95644,4.6713686,7.707951e-11,2.3496033e-11,9.108669e-13,2.6237985e-13,PowerLaw,1.8639932,0.2014725,4839.0723,1.7599165,0.30775595,0.09122236,0.14446256,0,bcu,1RXS J163213.2+580109,0.9600662,0.0,wise,248.0576934814453,58.01457977294922,0.0045,,,nan,-inf,HSP,2722701400000000.0,1.318099e-12,9.40601,0.0,10.0,38.7722
4FGL J1632.8-1048,248.2036,-10.8134,5.373072,24.302519,7.2578917,3.7423606e-10,6.296282e-11,6.6064515e-12,9.527602e-13,PowerLaw,2.6378415,0.099635065,689.7126,2.543267,0.14917108,0.15634868,0.10276481,16,bcu,TXS 1630-107,0.976895,0.0,rfc,248.208790738,-10.8755544167,2.5e-07,RFC J1632-1052,Gaia DR2: 4332075263683060352,20.0957,-inf,LSP,20892960000000.0,2.2744846e-13,145.29147,2.110727,0.5871687,10.0
4FGL J1633.8+0701,248.4543,7.0309,22.770021,33.704742,9.464152,3.6941036e-10,4.9237767e-11,4.1473313e-12,5.53118e-13,PowerLaw,2.1433833,0.09342641,2061.388,2.0787635,0.14111973,0.13753287,0.08156904,0,bcu,NVSS J163350+065705,-inf,0.0,rfc,248.462370621,6.95136741389,1.0328573e-06,RFC J1633+0657,,nan,-inf,ISP,171001540000000.0,4.089366e-13,24.419605,0.58456373,0.22718517,10.0
4FGL J1634.9+1222,248.7419,12.3676,28.744804,35.821907,5.048096,1.5289543e-10,4.8160736e-11,1.73179e-12,4.8851775e-13,PowerLaw,1.9513708,0.22872092,5493.441,1.9723382,0.116606995,-0.1014416,0.037005812,0,bcu,NVSS J163502+122142,-inf,0.0,rfc,248.760499067,12.361904125,7.3e-07,RFC J1635+1221,,nan,-inf,LSP,2786121200000.0,2.2273066e-13,4.958399,0.0,10.0,306.874
4FGL J1635.2+3808,248.8168,38.1401,61.093193,42.335022,154.0901,1.387554e-08,1.9496557e-10,1.6500715e-10,2.3485977e-12,LogParabola,2.4068053,0.007914358,936.97235,2.4701447,0.011624487,0.13071778,0.007397682,0,FSRQ,4C +38.41,1.0,0.0,identified,248.814554071,38.1345834944,7.5e-08,RFC J1635+3808,Gaia DR2: 1331488308992280576,17.5223,1.814,LSP,2951209300000.0,8.2506085e-12,4745.3525,0.7117589,0.19047369,22.1671
4FGL J1635.6+3500,248.9007,35.0141,56.90318,41.974506,4.703032,1.1649763e-10,2.7402193e-11,1.3977435e-12,3.3292626e-13,PowerLaw,2.2838204,0.1854455,1579.7484,1.710522,0.59670836,0.9113369,0.57860416,0,bcu,MG2 J163505+3458,0.88171154,0.87920034,crates,248.778195233,34.9811970528,1.2506516e-07,RFC J1635+3458,,18.8337,0.405,,0.0,0.0,15.854633,0.63141376,0.39317653,10.0
4FGL J1635.6+3628,248.9229,36.4795,58.867687,42.11392,4.46724,1.1244886e-10,3.112378e-11,2.601499e-12,7.602429e-13,PowerLaw,2.8128886,0.2317103,799.1949,2.8858352,0.15439332,-0.08662306,0.06608253,0,fsrq,MG3 J163554+3629,0.98939836,0.84748524,rfc,248.946815817,36.4916583528,1.6e-07,RFC J1635+3629,Gaia DR2: 1327964378519702912,20.7951,3.647763,LSP,19275250000000.0,7.001273e-14,28.700886,0.904288,0.32757917,10.0
4FGL J1636.5-0454,249.1393,-4.9059,11.319512,26.953047,4.507551,1.3373991e-10,4.9008755e-11,1.6348782e-12,5.0891995e-13,PowerLaw,1.8145376,0.19650064,8473.694,1.6953853,0.30349776,0.12055177,0.14909308,0,bcu,NVSS J163631-045506,0.0,0.8716962,nvss,249.1332550048828,-4.918352127075195,0.0045,,,nan,-inf,,0.0,0.0,7.1088614,0.0,10.0,63.5809
4FGL J1636.7+2627,249.1978,26.4661,45.81231,40.152733,10.086313,3.041633e-10,4.0644883e-11,3.5426785e-12,4.590434e-13,PowerLaw,2.2350616,0.09746782,1521.2562,2.1495824,0.14166701,0.115580745,0.08550525,0,bll,NVSS J163651+262657,0.99840635,0.0,bzcat,249.214457667,26.4491140361,4.6e-06,RFC J1636+2626,Gaia DR2: 1304395586568656000,nan,-inf,,0.0,0.0,1.8707917,0.0,10.0,21.2953
4FGL J1637.1+1316,249.2943,13.2715,30.03337,35.704014,4.942546,1.8160044e-10,4.00601e-11,2.181314e-12,5.1748064e-13,PowerLaw,2.2854838,0.1676486,1863.6176,2.2332904,0.22626917,0.069272235,0.10686457,0,bll,1RXS J163717.1+131418,0.99849933,0.0,bzcat,249.319748704,13.2441067389,1.3e-06,RFC J1637+1314,Gaia DR2: 4461181710020602112,nan,0.559,ISP,398107160000000.0,5.4523286e-13,5.677159,0.0,10.0,10.0
4FGL J1637.6+4548,249.4137,45.8108,71.45327,41.979378,5.292645,9.034141e-11,2.7676061e-11,1.0541455e-12,2.923649e-13,PowerLaw,1.8857026,0.21138385,5309.5293,1.8796932,0.23878571,0.0010552583,0.095416225,0,bll,B3 1635+458,0.9887144,0.0,rfc,249.361110158,45.7969587167,1.1e-05,RFC J1637+4547,Gaia DR2: 1406894259533312384,19.1356,0.192,HSP,1096478200000000.0,1.0581932e-12,10.268713,0.39132252,0.43998656,35.2738
4FGL J1637.7+4717,249.4342,47.2913,73.43902,41.880875,42.169125,1.3792744e-09,6.5129166e-11,1.624039e-11,7.382054e-13,LogParabola,2.4105544,0.030228775,585.5683,2.3304129,0.043185785,0.080072865,0.023843164,0,fsrq,4C +47.44,0.9997209,0.9942868,cgrabs,249.438043975,47.2927308694,6.8e-08,RFC J1637+4717,Gaia DR2: 1407233699389245440,19.5897,0.735,LSP,4897788400000.0,5.978607e-12,540.71466,0.8073341,0.2186222,37.8058
4FGL J1637.7+7326,249.448,73.4413,106.001434,35.221725,5.825216,1.0574511e-10,2.518894e-11,1.203229e-12,2.7712354e-13,PowerLaw,1.9390404,0.16227327,3970.5386,1.7597555,0.25848994,0.15122332,0.14605603,0,bll,RX J1637.9+7326,0.9990647,0.88847023,bzcat,249.50692749023438,73.4377212524414,0.009,,,nan,-inf,,0.0,0.0,21.520096,1.0026748,0.49967048,75.5495
4FGL J1638.0+0042,249.5161,0.7013,16.919538,29.652033,4.3793426,1.0870199e-10,3.8533222e-11,1.595977e-12,4.797712e-13,PowerLaw,1.6269625,0.1863503,10407.68,1.6035434,0.22234388,0.037997592,0.09551261,0,bcu,NVSS J163809+004223,-inf,0.0,rfc,249.536906233,0.706240766667,1.7e-06,RFC J1638+0042,Gaia DR2: 4383977370771141760,nan,-inf,HSP,1288249500000000.0,5.800494e-13,7.07894,0.0,10.0,29.9013
4FGL J1638.1+5721,249.5251,57.3577,86.66639,40.373222,14.976103,2.9854316e-10,3.2498077e-11,5.3041165e-12,4.382088e-13,PowerLaw,2.6423185,0.06738879,608.25433,2.6043856,0.083548896,0.07339186,0.052679207,0,fsrq,OS 562,0.9978238,0.9848873,cgrabs,249.5560679,57.3399941667,6.8e-08,RFC J1638+5720,Gaia DR2: 1430454702068334720,16.3877,0.751,LSP,6309573300000.0,3.3254007e-12,51.507896,0.5565112,0.17204149,10.884
4FGL J1639.2+4129,249.8238,41.4964,65.65667,41.722713,11.941823,2.8486358e-10,3.4625854e-11,4.3148037e-12,5.075766e-13,PowerLaw,2.523155,0.092035055,989.81464,2.4027193,0.14781252,0.21039164,0.11347331,0,fsrq,MG4 J163918+4127,0.9942316,0.8612616,rfc,249.815867558,41.4760281333,1.3e-07,RFC J1639+4128,Gaia DR2: 1356866136872023296,19.1924,0.69056,LSP,6760829600000.0,6.022544e-13,23.290094,0.49967176,0.18754683,10.0
4FGL J1640.2+0629,250.0546,6.4907,23.091896,32.04818,6.322177,1.7330348e-10,4.2491913e-11,1.989287e-12,4.625783e-13,PowerLaw,1.9183036,0.1528259,4635.8164,1.8665771,0.20113425,0.05208313,0.09068926,0,bcu,NVSS J164011+062827,0.9969331,0.8038752,rfc,250.046055571,6.47415735833,9.5e-07,RFC J1640+0628,Gaia DR2: 4435979524824466816,18.1032,-inf,HSP,1445439800000000.0,4.3245507e-13,7.0819135,0.0,10.0,58.8778
4FGL J1640.3+6850,250.082,68.8483,100.66508,36.80708,8.337363,1.7537104e-10,3.0324233e-11,1.948603e-12,3.3874802e-13,PowerLaw,2.075804,0.13636893,2875.8445,2.1119606,0.13327679,-0.03147299,0.055872627,0,bcu,NVSS J164014+685231,0.9817859,0.0,whsp2,250.062255859375,68.87613677978516,0.0045,,,nan,-inf,HSP,3162277600000000.0,9.647061e-13,20.695307,0.5772295,0.2658305,22.3162
4FGL J1640.4+3945,250.119,39.7626,63.35356,41.4262,38.87663,2.2819702e-09,9.475677e-11,3.002816e-11,1.3374172e-12,PowerLaw,2.3957953,0.03435137,1405.0349,2.3626227,0.049036458,0.06037776,0.028143276,0,FSRQ,NRAO 512,1.0,0.98433614,identified,250.123469875,39.7794523389,6.8e-08,RFC J1640+3946,Gaia DR2: 1355708557286900992,19.3496,1.66,LSP,2371373800000.0,1.1195075e-12,340.6408,0.78879213,0.21468093,19.8167
4FGL J1640.9+1143,250.2479,11.7199,28.781954,34.213226,8.794538,3.0725658e-10,4.5317323e-11,3.678703e-12,5.453978e-13,PowerLaw,2.2806833,0.10769926,1564.6709,2.2767456,0.112395324,0.013219825,0.053083554,0,bcu,TXS 1638+118,0.9984555,0.9678434,crates,250.245385796,11.734503425,1.4e-07,RFC J1640+1144,Gaia DR2: 4447290170879601280,17.2313,0.078,HSP,1122018460000000.0,4.0378204e-12,8.758436,0.18502066,0.30347836,51.2272
4FGL J1641.9-0621,250.4892,-6.3529,10.816943,25.030972,15.639428,1.0100962e-09,8.421221e-11,1.2666629e-11,1.0689795e-12,PowerLaw,2.3422549,0.060361028,1414.1552,2.2312045,0.12248843,0.13696806,0.07358479,0,bll,TXS 1639-062,0.99956155,0.9882465,bzcat,250.509073808,-6.35658196389,6.8e-08,RFC J1642-0621,Gaia DR2: 4352844213697118976,20.0995,-inf,LSP,6918310000000.0,3.2405595e-12,42.34035,0.417588,0.13876455,26.2323
4FGL J1642.4+2211,250.6149,22.1986,40.999836,37.72869,4.9733133,1.4618144e-10,3.8876354e-11,1.6272901e-12,4.4434467e-13,PowerLaw,2.098549,0.18266912,3679.7886,2.0961518,0.19344527,0.013446019,0.07598333,4,bll,1RXS J164220.4+221132,0.99786085,0.917687,bllac,250.5845947265625,22.19529914855957,0.009,,,nan,0.592,HSP,2162718600000000.0,4.7776686e-13,5.9028106,0.0,10.0,37.9561
4FGL J1642.9+3948,250.7341,39.8164,63.462414,40.95761,37.380955,2.1449196e-09,9.24307e-11,2.7863309e-11,1.2705225e-12,PowerLaw,2.3822086,0.03564512,1408.6863,2.3667219,0.04353703,0.037610445,0.023038484,0,FSRQ,3C 345,1.0,0.998888,identified,250.745041512,39.8102760889,7.5e-08,RFC J1642+3948,Gaia DR2: 1355746700891999360,18.1074,0.593,LSP,10115794000000.0,2.09652e-11,169.02411,0.5655819,0.1565732,58.4782
4FGL J1643.0+3223,250.7585,32.3982,53.770958,40.06455,7.4234877,1.8009555e-10,3.231918e-11,2.5257036e-12,4.2306545e-13,PowerLaw,2.4573376,0.13968836,1032.8417,2.471568,0.14246844,-0.016698815,0.06531554,0,bll,NVSS J164301+322104,0.99352473,0.0,bzcat,250.754419283,32.3511270722,3e-07,RFC J1643+3221,Gaia DR2: 1312724490228568704,18.9629,1.028,LSP,36307804000000.0,9.960818e-13,7.132946,0.0,10.0,10.0
4FGL J1643.5-0646,250.8834,-6.7749,10.672298,24.470444,8.005206,4.2197912e-10,7.240497e-11,4.705028e-12,8.375898e-13,PowerLaw,2.1103,0.126052,3477.9468,2.1065035,0.13266261,0.0021188962,0.058684126,0,bll,NVSS J164328-064619,0.9997138,0.9527778,bzcat,250.870510596,-6.77215837222,3.7e-07,RFC J1643-0646,Gaia DR2: 4340757179293581184,18.7606,0.082,,0.0,0.0,29.08202,0.8483817,0.30804312,79.5277
4FGL J1643.7+3317,250.9433,33.299,54.965305,40.06117,6.1076655,4.3116632e-11,1.3472843e-11,9.099059e-13,3.0637626e-13,LogParabola,1.5200979,0.17904992,12290.14,1.3512094,0.48655054,0.99998045,nan,2048,bcu,RX J1643.5+3316,0.994016,0.0,rfc,250.914399667,33.279961025,1.4e-06,RFC J1643+3316,Gaia DR2: 1314343314942902528,19.9469,0.61571,HSP,1258925400000000.0,3.0927656e-13,8.856706,0.22377749,1.1659415,10.0
4FGL J1644.2+4546,251.0556,45.776,71.35387,40.836487,7.0637703,1.2086036e-10,2.7336695e-11,1.4167375e-12,3.094448e-13,PowerLaw,1.8775674,0.15700668,4335.9946,1.853824,0.19065695,0.020462403,0.08041525,0,bll,B3 1642+458,0.9981637,0.9469215,crates,251.083214242,45.7789985083,3.3e-07,RFC J1644+4546,Gaia DR2: 1406166180973581568,19.0001,0.225,,0.0,0.0,6.471493,0.0,10.0,112.096
4FGL J1644.8-2154,251.2231,-21.9105,357.88745,15.245115,4.96977,4.4247442e-10,8.69094e-11,6.4008547e-12,1.400275e-12,PowerLaw,2.4847512,0.1288707,1389.5272,2.48641,0.1714608,0.0681243,0.0803143,16,bcu,PMN J1644-2156,-inf,0.0,rfc,251.181029971,-21.9358458639,5.8e-07,RFC J1644-2156,,nan,-inf,LSP,8413951600000.0,5.8452624e-13,10.179696,0.22224605,0.33304387,10.0
4FGL J1644.9+2620,251.2318,26.3465,46.25499,38.359512,8.413766,2.0549491e-10,3.7608628e-11,4.5061958e-12,5.600651e-13,PowerLaw,2.7800455,0.100426264,448.61844,2.7091997,0.1339974,0.10278827,0.08404385,0,NLSY1,MG2 J164443+2618,1.0,0.83405226,identified,251.177224913,26.3203404917,2.2e-07,RFC J1644+2619,Gaia DR2: 1301239339659047552,17.984,0.144,LSP,26607251000000.0,1.4955124e-12,34.531048,0.6331906,0.21074384,10.0
4FGL J1645.6+6329,251.4051,63.4958,94.05485,37.97454,15.564552,3.3684291e-10,3.479861e-11,5.594678e-12,4.3883817e-13,PowerLaw,2.594123,0.065051466,638.2643,2.5267396,0.09064074,0.112014785,0.058545697,0,fsrq,TXS 1645+635,0.9917964,0.8796171,bzcat,251.493969529,63.5030340528,8.8e-08,RFC J1645+6330,Gaia DR2: 1631769504382576384,19.5394,2.379,LSP,2089296100000.0,1.1405386e-12,63.41712,0.6079897,0.18235299,11.4639
4FGL J1646.0-0942,251.5119,-9.7126,8.412862,22.298595,5.1115446,2.9021174e-10,7.025576e-11,3.2874543e-12,8.9556525e-13,PowerLaw,2.1726425,0.17747404,3896.7651,2.2086089,0.11685365,-0.08438852,0.041216176,0,bcu,1RXS J164602.3-094113,0.99681854,0.8282096,rfc,251.504850371,-9.688389675,8.7e-06,RFC J1646-0941,Gaia DR2: 4337855980425566720,nan,-inf,,0.0,0.0,9.907895,0.0,10.0,185.96
4FGL J1646.6+7422,251.6624,74.3712,106.73681,34.285694,4.0866423,1.02136875e-10,2.5725881e-11,1.2831007e-12,3.2008985e-13,PowerLaw,2.3444037,0.1876009,1341.761,1.7990975,0.46865922,0.38102636,0.2723384,0,bcu,7C 1647+7424,0.98344266,0.86821944,crates,251.563216933,74.3197428917,9.5e-07,RFC J1646+7419,,nan,-inf,,0.0,0.0,17.528444,0.975419,0.38710248,10.0
4FGL J1646.7-1330,251.6974,-13.5025,5.2106185,19.958414,5.9138365,2.4384925e-10,6.9895985e-11,2.7500198e-12,7.0886293e-13,PowerLaw,1.9644777,0.1864463,6466.152,2.007498,0.14506051,-0.04335812,0.051760923,0,bcu,TXS 1644-133,0.9958373,0.8642989,rfc,251.715748471,-13.4800421722,9.5e-07,RFC J1646-1328,Gaia DR2: 4326825817215809024,19.2981,-inf,,0.0,0.0,16.694653,0.8262021,0.38584322,64.5577
4FGL J1647.0+6040,251.7612,60.6674,90.513145,38.514492,4.7395473,1.10223455e-10,2.6509073e-11,1.2644328e-12,3.2393112e-13,PowerLaw,2.204225,0.19168435,2281.2454,2.1957111,0.21268259,0.011591815,0.09612371,0,bcu,NVSS J164641+603930,-inf,0.0,rfc,251.675651817,60.6588052444,6.9e-07,RFC J1646+6039,Gaia DR2: 1624319660268854144,nan,-inf,,0.0,0.0,17.637146,0.6023115,0.40896964,18.0579
4FGL J1647.1+6149,251.7878,61.8288,91.94958,38.230194,5.1115174,1.0713741e-10,2.5929394e-11,1.1932615e-12,2.868439e-13,PowerLaw,2.020833,0.17005561,3033.485,1.7012273,0.33931026,0.30719575,0.23073083,0,bcu,RX J1647.3+6153,-inf,0.0,rfc,251.847601312,61.8965288444,4.0022897e-07,RFC J1647+6153,,nan,-inf,LSP,13803842000000.0,3.225923e-13,11.198412,0.51948726,0.3473762,33.5616
4FGL J1647.4-6438,251.8705,-64.6454,325.01556,-12.464683,16.626328,7.169332e-10,5.818106e-11,8.708287e-12,7.1472575e-13,PowerLaw,2.301365,0.06113018,1523.8829,2.2804508,0.071920924,0.055819307,0.040433995,0,bcu,PMN J1647-6437,0.9992937,0.97498,cgrabs,251.907255937,-64.6334079111,1.8e-07,RFC J1647-6438,Gaia DR2: 5816104524513771776,18.1789,-inf,LSP,25118865000000.0,2.478626e-12,34.508083,0.45559633,0.15251444,66.2345
4FGL J1647.5+2911,251.8835,29.1837,49.947308,38.481014,6.4898176,1.7186796e-10,3.2537115e-11,2.233102e-12,4.3071907e-13,PowerLaw,2.3824356,0.1508462,1323.8385,2.4175875,0.13756457,-0.04200639,0.058666423,0,bll,B2 1645+29,0.99769855,0.94938684,bzcat,251.86198915,29.1637704083,1.5e-07,RFC J1647+2909,Gaia DR2: 1311140029550001024,18.1223,0.132,ISP,301995160000000.0,2.9402278e-13,9.309583,0.3137489,0.27570868,18.5159
4FGL J1647.5+4950,251.8923,49.8336,76.645134,40.07781,37.189747,1.1313459e-09,5.759254e-11,1.4912785e-11,5.893401e-13,PowerLaw,2.3975687,0.034948986,808.93005,2.387622,0.038319644,0.016465385,0.020476755,0,bll,SBS 1646+499,0.99974805,0.97647315,cgrabs,251.895466171,49.8334967444,1.4e-07,RFC J1647+4950,Gaia DR2: 1412115363513687168,17.1439,0.047,LSP,30199517000000.0,7.899562e-12,91.74763,0.36219507,0.10508717,81.9249
4FGL J1648.0+2221,252.0226,22.3523,41.686413,36.536667,8.953534,2.636041e-10,4.1320697e-11,4.4615626e-12,5.5961366e-13,PowerLaw,2.6078756,0.09756227,664.65,2.5054007,0.14939389,0.16655114,0.11027275,0,bcu,MG2 J164800+2224,0.9933071,0.84737164,cgrabs,252.006398075,22.4092077667,1.1e-07,RFC J1648+2224,,nan,0.822666,LSP,2018366300000.0,5.6887e-13,28.551474,0.58867145,0.20829813,10.0
4FGL J1648.2+4232,252.0723,42.5498,67.119415,40.08645,14.320485,3.6430825e-10,3.9734317e-11,4.9877346e-12,4.5120938e-13,PowerLaw,2.4350421,0.0774088,877.23883,2.3675487,0.105152465,0.12892918,0.073550455,0,bcu,NVSS J164831+423322,0.9732094,0.82682544,rfc,252.131282233,42.5562205472,1.6e-07,RFC J1648+4233,,nan,-inf,,0.0,0.0,86.24104,0.87235594,0.2510061,10.0
